3747;Масленка ARCO 18,5х11,8х6,7см Цвет: снаружи красный, внутри белый, Материал: AS;1064;руб.;шт;639;руб.;шт;Акция -40%;431
3748;Масленка ARCO 18,5х11,8х6,7см Цвет: снаружи желтый, внутри белый, Материал: AS;1064;руб.;шт;639;руб.;шт;Акция -40%;408
3749;Масленка ARCO 18,5х11,8х6,7см Цвет: снаружи зеленый, внутри белый, Материал: AS;1064;руб.;шт;639;руб.;шт;Акция -40%;175
9366;Набор силиконовых салфеток 2шт 20х20 см;1064;руб.;шт;639;руб.;шт;Акция -40%;3 440
2510;Форма для выпечки хлеба MERIGOLD 28х17,5х6см с рельефным дном с антипригарным покрытием Whitford. Материал: углеродистая сталь.;804;руб.;шт;644;руб.;шт;Акция -20%;333
6378;Половник SHARLOTTA 30см. Материал: бук, силикон. Цвет ручки: белый;919;руб.;шт;644;руб.;шт;Акция -30%;1 044
5647-S;5647-S STAHLBERG Настенная магнитная планка для хранения ножей 36см;1289;руб.;шт;645;руб.;шт;Акция -50%;1 044
6564;Ложка сервировочная MEGAPOLIS (нерж. сталь);1077;руб.;шт;647;руб.;шт;Акция -40%;494
2612-S;2612-S STAHLBERG Ложка 28х6х2см красная (нейлон + силикон);1295;руб.;шт;648;руб.;шт;Акция -50%;521
2613-S;2613-S STAHLBERG Ложка для спагетти 28х4,8х3,5см красная (нейлон + силикон);1295;руб.;шт;648;руб.;шт;Акция -50%;764
9856;Набор кухонных ножниц BLOSSOM 14см, 21,5см, 25см , материал: металл S/S 2CR13, ручка PP TPR;1295;руб.;шт;648;руб.;шт;Акция -50%;216
3859;Емкость для хранения продуктов с герметичной крышкой PROVENCE 650мл. Материал: керамика. Базовые цвета: белый, фиолетовый.;1082;руб.;шт;650;руб.;шт;Акция -40%;697
1868;Форма для выпечки LUNA 32,2x21,5x5,0см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1092;руб.;шт;656;руб.;шт;Акция -40%;482
2714;Прихватка, 15х20см. Материал: непромокаемая ткань, гидроизоляционная синтетика;1092;руб.;шт;656;руб.;шт;Акция -40%;1206
1385;Подставка для варки на пару, диаметр 25см. Материал: нерж сталь;938;руб.;шт;657;руб.;шт;Акция -30%;56
5930;Набор шампуров 6шт. 60х1см с чехлом Материал: Нержавеющая сталь 2CR13, нейлон;1098;руб.;шт;659;руб.;шт;Акция -40%;5 364
5515;Складная форма для выпечки кекса 27x18 см - 52x33 см (нерж. сталь);2100;руб.;шт;659;руб.;шт;Распродажа;25
6502;Шумовка AMULET Материал: нерж. cталь;1103;руб.;шт;662;руб.;шт;Акция -40%;194
8519;Ложка чайная FALLEN 15см. Материал: нерж. сталь 18/10.;0;руб.;шт;665;руб.;шт;Новинки;1 494
6509;Толкушка односторонняя AMULET (нерж. сталь);1111;руб.;шт;667;руб.;шт;Акция -40%;17
5943;Решетка-гриль двойная металлическая 55х27х24см с антипригарным покрытием Teflon.;953;руб.;шт;668;руб.;шт;Акция -30%;1339
2512;Форма для выпечки MERIGOLD 24,5х24,5х5см с рельефным дном с антипригарным покрытием Whitford. Материал: углеродистая сталь.;838;руб.;шт;671;руб.;шт;Акция -20%;226
0290;Ланч-бокс герметичный в форме эллипса с одним контейнером и складывающейся ручкой. Материал: нержавеющая сталь, пластик. Цвет: зеленый;961;руб.;шт;673;руб.;шт;Акция -30%;126
5121;Подставка для бутылки вина (хромированный железный прут);1121;руб.;шт;673;руб.;шт;Акция -40%;86
8158;Термос с двойными стенками KIDS 350 мл. Материал: нержавеющая сталь 304 (внутри), 201 (снаружи). Цвет: голубой.;1121;руб.;шт;673;руб.;шт;Акция -40%;385
8159;Термос с двойными стенками KIDS 350 мл. Материал: нержавеющая сталь 304 (внутри), 201 (снаружи). Цвет: зеленый.;1121;руб.;шт;673;руб.;шт;Акция -40%;484
8160;Термос с двойными стенками KIDS 350 мл. Материал: нержавеющая сталь 304 (внутри), 201 (снаружи). Цвет: розовый.;1121;руб.;шт;673;руб.;шт;Акция -40%;357
8161;Термос с двойными стенками KIDS 350 мл. Материал: нержавеющая сталь 304 (внутри), 201 (снаружи). Цвет: голубой.;1121;руб.;шт;673;руб.;шт;Акция -40%;491
8162;Термос с двойными стенками KIDS 450 мл. Материал: нержавеющая сталь 304 (внутри), 201 (снаружи). Цвет: голубой.;1121;руб.;шт;673;руб.;шт;Акция -40%;267
8163;Термос с двойными стенками KIDS 450 мл. Материал: нержавеющая сталь 304 (внутри), 201 (снаружи). Цвет: розовый.;1121;руб.;шт;673;руб.;шт;Акция -40%;326
9753;Терка MELANG четырехсторонняя 23см с противоскользящим основанием. Цвет: синий, металл. Материал: нерж. сталь 18/0, пластик, термопластичная резина;961;руб.;шт;673;руб.;шт;Акция -30%;157
0226;Перчатка силиконовая RIAM 28х18см;966;руб.;шт;677;руб.;шт;Акция -30%;444
2050;Шумовка OMEGA 36х11,5см Фиолетовый цвет ручки Материал: S/S 18/0 (#430), PP&TPR;966;руб.;шт;677;руб.;шт;Акция -30%;696
2053;Половник OMEGA 31х9см Фиолетовый цвет ручки Материал: S/S 18/0 (#430), PP&TPR;966;руб.;шт;677;руб.;шт;Акция -30%;406
3240;Доска разделочная GRITA 32х20см. Материал: пластик, термопластичная резина. Цвет: черный гранит;966;руб.;шт;677;руб.;шт;Акция -30%;559
5671;Решетка-гриль для рыбы 730x130x25 мм с антипригарным покрытием (нерж. сталь);1127;руб.;шт;677;руб.;шт;Акция -40%;235
7145;Стакан стеклянный с двойными стенками 280мл. Материал: боросиликатное стекло;1127;руб.;шт;677;руб.;шт;Акция -40%;19
7181;Набор из 2 чашек GLACIER-TOULOUSE по 200 мл. Материал: боросиликатное стекло, нерж.сталь 18/10;1127;руб.;шт;677;руб.;шт;Акция -40%;21
1858;"Форма для выпечки ""Сердце"" COMFORT 27,4x26,4х4,65см Материал: Углеродистая Сталь, антипригарное покрытие Xylan";1140;руб.;шт;684;руб.;шт;Акция -40%;536
3853;Емкость для хранения продуктов с крышкой VEGETAL 1000мл. Материал: керамика. Базовые цвета: белый, оранжевый.;1145;руб.;шт;687;руб.;шт;Акция -40%;286
3857;Емкость для хранения продуктов с крышкой PROVENCE 1000мл. Материал: керамика. Базовые цвета: белый, фиолетовый.;1145;руб.;шт;687;руб.;шт;Акция -40%;198
5931;Набор шампуров 6шт. 45х1см. с чехлом Материал: Нержавеющая сталь S/S 430, нейлон;1145;руб.;шт;687;руб.;шт;Акция -40%;1 474
1871;Форма для выпечки MARBLE 36,5x24,5x6,0см прямоугольная с антипригарным мраморным покрытием. Материал: Углеродистая сталь;1150;руб.;шт;690;руб.;шт;Акция -40%;384
2510-S;2510-S STAHLBERG Сковорода овальная 26х16х3,5см с индукционным дном (литой алюми;4229;руб.;шт;690;руб.;шт;Распродажа;710
2526-S;2526-S STAHLBERG Сковорода 20х7 см.индукц дно (прессов литой аллюминий, внутри: керам покрытие);3870;руб.;шт;690;руб.;шт;Распродажа;1 706
2605;Дуршлаг складной 25 см красный (силикон, нерж сталь);4216;руб.;шт;690;руб.;шт;Распродажа;278
2605-S;2605-S STAHLBERG Дуршлаг складной 25 см красный (силикон, нерж сталь);4216;руб.;шт;690;руб.;шт;Распродажа;283
7926;Набор из 2 кружек WHITE 350мл матовое стекло;1478;руб.;шт;690;руб.;шт;Распродажа;231
7927;Набор из 2 кружек BLUE 350мл матовое стекло;1623;руб.;шт;690;руб.;шт;Распродажа;236
7928;Набор из 2 кружек GREEN 350мл матовое стекло;1623;руб.;шт;690;руб.;шт;Распродажа;203
PL24KY00;PL24KY00 POLO Блюдо овальное, 24 см (фарфор);1817;руб.;шт;690;руб.;шт;Распродажа;25
3736;Поднос прямоугольный 45,5х32х4,5 см цвет фиолетовый Материал: PP +TPE;1381;руб.;шт;691;руб.;шт;Акция -50%;513
2166;Половник TRETER 29см с деревянной ручкой. Материал: акация, силикон, нерж.сталь;0;руб.;шт;693;руб.;шт;Новинки;460
2167;Лопатка с прорезями TRETER 33см с деревянной ручкой. Материал: акация, силикон, нерж.сталь;0;руб.;шт;693;руб.;шт;Новинки;407
2168;Шумовка TRETER 34см с деревянной ручкой. Материал: акация, силикон, нерж.сталь;0;руб.;шт;693;руб.;шт;Новинки;631
2169;Ложка TRETER 33см с деревянной ручкой. Материал: акация, силикон, нерж.сталь;0;руб.;шт;693;руб.;шт;Новинки;572
2170;Ложка с прорезями TRETER 33см с деревянной ручкой. Материал: акация, силикон, нерж.сталь;0;руб.;шт;693;руб.;шт;Новинки;761
2695;Ручка съемная BATISTA для позиций 2681, 2682, 2683, 2684, 2685, 2686, 2687.;0;руб.;шт;693;руб.;шт;Новинки;249
3824;Форма для запекания AMEY 21х13х5см . Материал: жаропрочная керамика;1155;руб.;шт;693;руб.;шт;Акция -40%;399
9632;Орехокол. Материал: сплав цинка. Цвет: розовое золото.;995;руб.;шт;697;руб.;шт;Акция -30%;502
9781;Терка GOL 10х10х26см оранжевая (нерж. сталь, пластик);2195;руб.;шт;699;руб.;шт;Распродажа;177
9782;Терка GOL 10х10х26см голубая (нерж. сталь, пластик);2195;руб.;шт;699;руб.;шт;Распродажа;557
1898;Форма для выпечки OXFORD 21х20х8см в форме сердца. Материал: углеродистая сталь с антиприграным покрытием. Толщина: 0,4мм.;1169;руб.;шт;702;руб.;шт;Акция -40%;524
2514;Форма для выпечки MERIGOLD круглая 29,5х5см с рельефным дном, с антипригарным покрытием Whitford. Материал: углеродистая сталь.;880;руб.;шт;704;руб.;шт;Акция -20%;271
1895;Форма для выпечки OVEN 25,3x25,3x5,0см квадратная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1174;руб.;шт;705;руб.;шт;Акция -40%;718
4804;Герметичный контейнер для хранения продуктов 2300 мл (пластик);1413;руб.;шт;707;руб.;шт;Акция -50%;476
1887;Форма для выпечки OVEN 27,2x27,2x6,0см круглая с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1179;руб.;шт;708;руб.;шт;Акция -40%;815
1889;Форма для выпечки OVEN 25,3x25,3x5,0см квадратная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1179;руб.;шт;708;руб.;шт;Акция -40%;1 014
1893;Форма для выпечки OVEN 27,2x27,2x6,0см круглая с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1179;руб.;шт;708;руб.;шт;Акция -40%;1 200
2851;Крышка силиконовая 28х26х2,5см Цвет: зеленый с желтым цветком. Материал: силикон FDA;1179;руб.;шт;708;руб.;шт;Акция -40%;783
5368;Набор для приправ 3 пр. (стеклянные солонка и перечница на стальной подставке);1011;руб.;шт;708;руб.;шт;Акция -30%;2 186
6531;Лопатка в китайском стиле AMBIANCE (нерж. сталь);2358;руб.;шт;708;руб.;шт;Акция -70%;1702
0269;Ланч-бокс RAMIRA складной с одним отделением с герметичной крышкой 20х13х7см. Цвет: синий. Материал: силикон;1184;руб.;шт;711;руб.;шт;Акция -40%;130
5372;Мерная кружка 20х13,5х13 см / 1000 мл;1184;руб.;шт;711;руб.;шт;Акция -40%;703
2032;Орехокол AMOUR 16см. Материал: цинковый сплав, soft touch. Цвет ручек: розовый;1019;руб.;шт;714;руб.;шт;Акция -30%;326
5604;Настенная магнитная планка для хранения ножей 55,5х5х1,4см;1192;руб.;шт;716;руб.;шт;Акция -40%;421
0247;Лопатка с прорезями силиконовая для рыбы 37х15,5см розовая Материал:нейлон с силиконовой overmolded,s/s 430,ручки FDA силикона;1434;руб.;шт;717;руб.;шт;Акция -50%;1252
0342;Нагрудник детский 27х21см. Материал: силикон. Цвет: голубой;896;руб.;шт;717;руб.;шт;Акция -20%;1232
0343;Нагрудник детский 27х21см. Материал: силикон. Цвет: розовый;896;руб.;шт;717;руб.;шт;Акция -20%;1 277
3242;Доска разделочная пластиковая REDI 32,5х27см Материал: PP+TPE;1197;руб.;шт;719;руб.;шт;Акция -40%;454
3852;Емкость для хранения продуктов с герметичной крышкой VEGETAL 900мл. Материал: керамика. Базовые цвета: белый, оранжевый.;1197;руб.;шт;719;руб.;шт;Акция -40%;234
5518;Масленка 12x9x4 см Материал: S/S 18/10 (#304);1197;руб.;шт;719;руб.;шт;Акция -40%;150
0221;Ложка ZING 33,5см (силикон+нерж. сталь);1444;руб.;шт;722;руб.;шт;Акция -50%;1 222
1882;Форма для жаркого и выпечки APOLLO прямоугольная  28,3x14,5x5,7 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1203;руб.;шт;722;руб.;шт;Акция -40%;407
1869;Форма для выпечки LUNA 39,5x26x5,5см прямоугольная с антипригарным покрытием Whitford. Цвет: черный. Материал: Углеродистая сталь;1208;руб.;шт;725;руб.;шт;Акция -40%;286
5741-S;5741-S STAHLBERG Набор вилок с 3-мя зубцами для фондю 6 шт  26 см (нерж. сталь);2415;руб.;шт;725;руб.;шт;Акция -70%;2237
6583;Лопатка с прорезями ORBIT (нерж. сталь);1208;руб.;шт;725;руб.;шт;Акция -40%;1212
9853;Ножницы кухонные многофункциональные BLOSSOM 23 см с чехлом  (секатор, рыбочистка, овощерезка, открывалка для бутылок, консервный нож). Материал: нерж. сталь  3CR13, пластик. Цвет: синий/серый;1208;руб.;шт;725;руб.;шт;Акция -40%;782
5945;Набор шампуров 45см из 6 шт в нейлоновом чехле. Материал: нерж. сталь.;1040;руб.;шт;728;руб.;шт;Акция -30%;1 410
6513;Ложка для соуса с носиком AMULET, 30 см (нерж. сталь);1216;руб.;шт;730;руб.;шт;Акция -40%;26
0218;Лопатка с прорезями ZING 34см (силикон+нерж. сталь);1463;руб.;шт;732;руб.;шт;Акция -50%;900
6584;Ложка сервировочная с отверстиями ORBIT (нерж. сталь);1221;руб.;шт;733;руб.;шт;Акция -40%;1684
9823;Резак для пиццы RICH 7х19х2см (нерж. сталь, пластик);1221;руб.;шт;733;руб.;шт;Акция -40%;472
2516;Форма для выпечки кексов MERIGOLD 29х21х3,5см с 6 отделениями, с рельефным дном, с антипригарным покрытием Whitford. Материал: углеродистая сталь.;919;руб.;шт;736;руб.;шт;Акция -20%;320
6009;Кисточка BRAVO (хромированный сплав);1226;руб.;шт;736;руб.;шт;Акция -40%;179
6224;Кофейные ложки  6шт  APOLLO (нерж.сталь);1226;руб.;шт;736;руб.;шт;Акция -40%;163
6493;Вставка в кастрюлю для варки на пару ECO 21х10,3см Материал: Силикон, PP;1226;руб.;шт;736;руб.;шт;Акция -40%;423
1890;Форма для выпечки OVEN 29,5x25,5x6,6см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1232;руб.;шт;740;руб.;шт;Акция -40%;924
1896;Форма для выпечки OVEN 29,5x25,5x6,6см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1232;руб.;шт;740;руб.;шт;Акция -40%;542
3858;Емкость для хранения продуктов с герметичной крышкой PROVENCE 750мл. Материал: керамика. Базовые цвета: белый, фиолетовый.;1232;руб.;шт;740;руб.;шт;Акция -40%;273
5648-S;5648-S STAHLBERG Настенная магнитная планка для хранения ножей 41см;1481;руб.;шт;741;руб.;шт;Акция -50%;2 577
2058;Лопатка с прорезями COMET 34,5х7,5см Черный цвет ручки Материал:S/S 18/0 (#430), ABS&PP;1242;руб.;шт;746;руб.;шт;Акция -40%;789
5942;Решетка-гриль для рыбы металлическая 60х36х12см с антипригарным покрытием Teflon.;1069;руб.;шт;749;руб.;шт;Акция -30%;1 370
6208;Набор CAMELIA из 5 стеклянных мисок для микроволновой печи с пластмассовыми крышками;1069;руб.;шт;749;руб.;шт;Акция -30%;815
1884;Форма для выпечки APOLLO круглая 26,5x23x3,3 см с антипригарным покрытием КСИЛАН, ручки покрыты силиконом синего цвета;1255;руб.;шт;753;руб.;шт;Акция -40%;373
9906;Прищепка с магнитом 6пр 7,62см 4 цвета  Материал : S/S #201,PP , TPR;1255;руб.;шт;753;руб.;шт;Акция -40%;383
0222;Половник ZING 33,5см (силикон+нерж. сталь);1515;руб.;шт;758;руб.;шт;Акция -50%;1 358
3734;Поднос круглый 40х4,5 см цвет зеленый Материал: PP +TPE;1515;руб.;шт;758;руб.;шт;Акция -50%;247
7038;Сахарница RENAISSANCE с ложкой 200мл на подставке 12,9х9,7х10,2см  (нерж. сталь, боросиликатное стекло);1515;руб.;шт;758;руб.;шт;Акция -50%;470
8491;Нож для овощей COLOMBO 9см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,2мм;1082;руб.;шт;758;руб.;шт;Акция -30%;347
2022;Лопатка BELLAVISTA 32см. Материал: силикон, бамбук. Цвет ручек: зеленый;948;руб.;шт;759;руб.;шт;Акция -20%;656
2023;Ложка с прорезями BELLAVISTA 32см. Материал: силикон, бамбук. Цвет ручек: зеленый;948;руб.;шт;759;руб.;шт;Акция -20%;716
2024;Ложка салатная BELLAVISTA 32см. Материал: силикон, бамбук. Цвет ручек: зеленый;948;руб.;шт;759;руб.;шт;Акция -20%;736
2847;Набор из десертных вилочек AMOUR в керамической подставке. Материал: нерж. сталь, силикон, керамика.;948;руб.;шт;759;руб.;шт;Акция -20%;408
6277-S;6277-S STAHLBERG Молоток для мяса 14,5х8,2см (нерж. сталь);1266;руб.;шт;760;руб.;шт;Акция -40%;780
9916;Консервный нож AXUDAR 19,7х7,5х4см, Материал: PP+TPR+2CR413, 2 цвета;1266;руб.;шт;760;руб.;шт;Акция -40%;973
9634;Пресс для чеснока. Материал: сплав цинка. Цвет: розовое золото.;1087;руб.;шт;761;руб.;шт;Акция -30%;519
2511;Форма для выпечки хлеба MERIGOLD 34,5х16х6,5см с рельефным дном с антипригарным покрытием Whitford. Материал: углеродистая сталь.;953;руб.;шт;763;руб.;шт;Акция -20%;290
3450;Лопатка с прорезями MICHELLE 36х6см Материал: Бук, SS 430 +ABS;1271;руб.;шт;763;руб.;шт;Акция -40%;1 040
3451;Ложка MICHELLE 36х5,5см Материал: Бук, SS 430 +ABS;1271;руб.;шт;763;руб.;шт;Акция -40%;1 053
3452;Вилка для салата MICHELLE 36х6см Материал: Бук, SS 430 +ABS;1271;руб.;шт;763;руб.;шт;Акция -40%;1226
3453;Лопатка MICHELLE 36х7см Материал: Бук, SS 430;1271;руб.;шт;763;руб.;шт;Акция -40%;833
3823;Форма для запекания AMEY 23х16х5см . Материал: жаропрочная керамика;1271;руб.;шт;763;руб.;шт;Акция -40%;83
3844;Чайник заварочный керамический ARONDO 400мл с пластиковым утепленным колпаком и ситом. Цвет: Желтый.;1271;руб.;шт;763;руб.;шт;Акция -40%;247
3845;Чайник заварочный керамический ARONDO 400мл с пластиковым утепленным колпаком и ситом. Цвет: Зеленый.;1271;руб.;шт;763;руб.;шт;Акция -40%;267
5122;Подставка для бутылки вина (хромированный железный прут);1271;руб.;шт;763;руб.;шт;Акция -40%;31
6508;Толкушка  AMULET 29см. Материал: нерж. сталь;1274;руб.;шт;765;руб.;шт;Акция -40%;92
6510;Ложка для спагетти AMULET (нерж. сталь);1274;руб.;шт;765;руб.;шт;Акция -40%;332
4262-S;4262-S STAHLBERG Контейнер вакуумный пластиковый для хранения продуктов 252х183х159 мл.- 4600 мл желтый;1531;руб.;шт;766;руб.;шт;Акция -50%;440
4263-S;4263-S STAHLBERG Контейнер вакуумный пластиковый для хранения продуктов 252х183х159 мл.- 4600 мл розовый;1531;руб.;шт;766;руб.;шт;Акция -50%;507
0223;Ложка с прорезями ZING 33,5см (силикон+нерж. сталь);1539;руб.;шт;770;руб.;шт;Акция -50%;1 149
2617-S;2617-S STAHLBERG Половник 21,7х9,1х6,8см голубой (нейлон + силикон);1539;руб.;шт;770;руб.;шт;Акция -50%;140
0219;Шумовка ZING 33см (силикон+нерж. сталь);1544;руб.;шт;772;руб.;шт;Акция -50%;769
1892;Форма для выпечки OVEN 27,8x17,7x7,2см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1289;руб.;шт;774;руб.;шт;Акция -40%;817
3705-S;3705-S STAHLBERG Доска для пиццы 50х28х0,8см из бамбука с ручкой;1554;руб.;шт;777;руб.;шт;Акция -50%;828
3856;Емкость для хранения продуктов с крышкой PROVENCE 1350мл. Материал: керамика. Базовые цвета: белый, фиолетовый.;1295;руб.;шт;777;руб.;шт;Акция -40%;185
5739-S;5739-S STAHLBERG Набор шампуров 10 пр. (нерж. сталь);1554;руб.;шт;777;руб.;шт;Акция -50%;47
6949;Топорик LION 15см с деревянной ручкой. Материал лезвия: сталь 3CR13;1295;руб.;шт;777;руб.;шт;Акция -40%;463
7146;Стакан стеклянный с двойными стенками 300мл. Материал: боросиликатное стекло;1295;руб.;шт;777;руб.;шт;Акция -40%;143
5574;Турка для кофе MAREE 6х8см/220мл Материал: нерж. сталь 18/8, материал ручки: бакелит. Индукционное дно;1116;руб.;шт;782;руб.;шт;Акция -30%;183
8431;Нож для овощей 9см/2,0мм Материал: Лезвие: Нержавеющая сталь 3Cr13, Отделка клинка: лазерная, Ручка: Нержавеющая сталь SS430, Pakka wood;1116;руб.;шт;782;руб.;шт;Акция -30%;27
2202;Сковорода AKRI антипригарная для приготовления блюд на углях, 24 см. Материал: углеродистая сталь. Покрытие: Xynflon;1308;руб.;шт;785;руб.;шт;Акция -40%;1405
4256-S;4256-S STAHLBERG Контейнер вакуумный пластиковый для хранения продуктов 252х183х102 мл.- 2700 мл оранжевый;1308;руб.;шт;785;руб.;шт;Акция -40%;229
6227;Кофейные ложки  6шт DORADO mat (нерж.сталь);1308;руб.;шт;785;руб.;шт;Акция -40%;691
2521;Форма для выпечки ECO прямоугольная, силиконовая с внутренней металлической опорой 29х13х7см.;982;руб.;шт;786;руб.;шт;Акция -20%;165
9776;Терка GWELODD пятисторонняя 21,6см с противоскользящим основанием. Цвет: оранжевый, металл. Материал: нерж. сталь 18/0, пластик, термопластичная резина;1124;руб.;шт;787;руб.;шт;Акция -30%;259
9964;Набор салфеток EDEN для сервировки стола 4шт 45х30см Материал : ПВХ + Полиэстер;1313;руб.;шт;788;руб.;шт;Акция -40%;384
9965;Набор салфеток EDEN для сервировки стола 4шт 45х30см Материал : ПВХ + Полиэстер;1313;руб.;шт;788;руб.;шт;Акция -40%;653
9967;Набор салфеток EDEN для сервировки стола 4шт 45х30см Материал : ПВХ + Полиэстер;1313;руб.;шт;788;руб.;шт;Акция -40%;178
9971;Набор салфеток EDEN для сервировки стола 4шт 45х30см Материал : ПВХ + Полиэстер;1313;руб.;шт;788;руб.;шт;Акция -40%;106
8490;Нож универсальный COLOMBO 12,7см. Материал лезвия: нерж. сталь 5CR15. Материал ручки: древеснослоистый пластик. Толщина: 2,2мм;1127;руб.;шт;789;руб.;шт;Акция -30%;103
9005;Мельница для перца и соли, 15 см. Материал: нерж. сталь;1127;руб.;шт;789;руб.;шт;Акция -30%;31
2316-S;2316-S STAHLBERG Сковорода 28*5.4cm cast aluminum;4909;руб.;шт;790;руб.;шт;Распродажа;1 634
2511-S;2511-S STAHLBERG Сковорода овальная 30х20х4,0см с индукционным дном (литой алюминий с антипригарным керамическим покрытием);4933;руб.;шт;790;руб.;шт;Распродажа;384
2516-S;2516-S STAHLBERG Сковорода 24х7,5 см. индукц дно (прессов литой аллюминий, внутри: черн керам покрытие);4494;руб.;шт;790;руб.;шт;Распродажа;125
2519-S;2519-S STAHLBERG Сковорода со скошенным краем 24х4,8 см. индукц дно (прессов литой аллюминий, внутри: черное керам покрытие);4552;руб.;шт;790;руб.;шт;Распродажа;559
2606;Миска складная желтая 25,4 см (силикон, нерж. сталь);4938;руб.;шт;790;руб.;шт;Распродажа;2 401
2606-S;2606-S STAHLBERG Миска складная желтая 25,4 см (силикон, нерж. сталь);4938;руб.;шт;790;руб.;шт;Распродажа;887
1886;Форма для выпечки OVEN 27,8x17,7x7,2см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1318;руб.;шт;791;руб.;шт;Акция -40%;1 163
1891;Форма для выпечки OVEN 38,0x27,5x6,4см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи красный. Материал: Углеродистая сталь;1318;руб.;шт;791;руб.;шт;Акция -40%;447
1897;Форма для выпечки OVEN 38,0x27,5x6,4см прямоугольная с антипригарным покрытием Whitford. Цвет: внутри кремовый, снаружи коричневый. Материал: Углеродистая сталь;1318;руб.;шт;791;руб.;шт;Акция -40%;629
2060;Ложка с прорезями COMET 33,5х6,8см Черный цвет ручки Материал:S/S 18/0 (#430), ABS&PP;1318;руб.;шт;791;руб.;шт;Акция -40%;1 092
2063;Ложка COMET 33,5х6,8см Черный цвет ручки Материал:S/S 18/0 (#430), ABS&PP;1318;руб.;шт;791;руб.;шт;Акция -40%;504
2204;Сковорода-вок AKRI антипригарная для приготовления блюд на углях, 28 см. Материал: углеродистая сталь. Покрытие: Xynflon;1318;руб.;шт;791;руб.;шт;Акция -40%;1 257
2835;Силиконовая форма для выпечки 6 кексов 30,3x21x3,8см розовая Материал : FDA пищевой силикон;1318;руб.;шт;791;руб.;шт;Акция -40%;26
8430;Нож универсальный LAFFI 13см/2,0мм Материал: Лезвие: Нержавеющая сталь 3Cr13, Отделка клинка: лазерная, Ручка: Нержавеющая сталь SS430, Pakka wood;1134;руб.;шт;794;руб.;шт;Акция -30%;72
1031;Крышка стеклянная MOORE 24см с силиконовым ободом Цвет: темно-серый, Материал: закаленное стекло, силикон, нерж. сталь 18/8;1140;руб.;шт;798;руб.;шт;Акция -30%;51
5932;Набор шампуров 6шт. 60х1см. в чехле Материал: Нержавеющая сталь S/S 430, нейлон;1329;руб.;шт;798;руб.;шт;Акция -40%;1 332
9139;Набор для приправ 2пр 2,5х12см Цвет: красный, Материал: Нержавеющая Сталь 14/1 (#201);1329;руб.;шт;798;руб.;шт;Акция -40%;405
6629;Набор ножей JAPANESE 3 пр. 20см, 18см, 13см в деревянной коробке Материал: сталь 3CR13, пластик;1481;руб.;шт;799;руб.;шт;Распродажа;115
9150;Мельница электрическая TROPICA для соли и перца, 22 см. Покрытие: резина. Цвет: красный. Материал: нерж. сталь, органическое стекло, керамика, пластик.;1145;руб.;шт;802;руб.;шт;Акция -30%;76
9151;Мельница электрическая TROPICA для соли и перца, 22 см. Покрытие: резина. Цвет: синий. Материал: нерж. сталь, органическое стекло, керамика, пластик.;1145;руб.;шт;802;руб.;шт;Акция -30%;501
9152;Мельница электрическая TROPICA для соли и перца, 22 см. Покрытие: резина. Цвет: зеленый. Материал: нерж. сталь, органическое стекло, керамика, пластик.;1145;руб.;шт;802;руб.;шт;Акция -30%;23
6672;Нож сантоку STILLO 15см. Материал лезвия: сталь 3CR13MOV. Материал ручки: нерж сталь, пластик. Цвет ручки: черный;1337;руб.;шт;803;руб.;шт;Акция -40%;272
0220;Толкушка ZING 30,5см (силикон+нерж. сталь);1607;руб.;шт;804;руб.;шт;Акция -50%;626
3459;3459 WERNER Доска для нарезки CROPPS 35х25х1,5см. Материал: бамбук, вставки из силикона.;1342;руб.;шт;806;руб.;шт;Акция -40%;531
9095;Набор для приправ SPIEGEL 5 пр.11х10,5х22 см стеклянные емкости с крышками из нерж. стали на стальной подставке;1342;руб.;шт;806;руб.;шт;Акция -40%;143
3807;Форма для запекания MILORA 29х17х6см Цвет: Зеленый Материал: жаропрочная керамика;1155;руб.;шт;809;руб.;шт;Акция -30%;442
8509;Нож столовый FALLEN 24см. Материал: нерж. сталь 18/10.;0;руб.;шт;809;руб.;шт;Новинки;300
